Employees by rezidence from Active Population 2019 (%),Living space per person 2020 (sqm),Voters present at the polls for the referendum 2018 (%),Locality with public airports (dummy),Primary education (4 grades) 2011 (%),Elderly (65+) 2020 (%),Relative poverty 2016 (%),Neoprotestants from Population 2011 (%),Migration experience,Maximum Covid 19 Incidence Rate 3rd Wave,Core city,Peri-urban City,Peri-urban Village,Size 100T+,School enrollment to young population 2019 (%),Vaccination Rate 05.10.2021,siruta,Vaccination Rate 26.05.2021
0.1769331589999999,53.66216216,0.366459627,0,0.232515895,0.277424483,0.410606061,0.0644,48.10838115,2.98,0,0,0,0,0.7516339870000001,26.79,56014.0,13.83
0.165778961,21.86090909,0.199896158,0,0.323057953,0.185909091,0.34030743,0.0005,17.57516428,0.44,0,0,0,0,0.447916667,12.42,26361.0,8.47
0.23255814,16.57700405,0.177948505,0,0.174025457,0.189959514,0.1997705669999999,0.0991,50.96457874,1.76,0,0,0,0,0.524046434,20.27,115959.0,15.03
0.09735784,19.19847464,0.20130172,0,0.165052916,0.1442000709999999,0.420254058,0.0008,52.01412081,0.36,0,0,0,0,0.659035159,5.92,84656.0,3.42
0.38795045,20.89239205,0.442474227,0,0.141316904,0.227210418,0.380546075,0.0455,52.14513703,1.36,0,0,1,0,0.7657657659999999,16.99,29243.0,12.41
0.100524476,12.74172518,0.247638327,0,0.274912075,0.170511535,0.550024643,0.0222,17.89434787,0.0,0,0,0,0,0.640692641,13.44,118824.0,9.08
0.07139567,20.98030127,0.269955947,0,0.195238911,0.191048667,0.379775281,0.0107,65.77772796,1.61,0,0,1,0,0.47944007,8.93,21123.0,5.2
0.0845965769999999,15.41445105,0.217526173,0,0.2227289999999999,0.165780419,0.290487658,0.0328,60.43471264,0.94,0,0,0,0,0.611888112,11.64,164598.0,7.0
0.140708915,23.6723797,0.237582781,0,0.166419019,0.186552406,0.370565046,0.0,17.57516428,1.94,0,0,1,0,0.526690391,12.62,26379.0,9.01
0.17070805,16.5569347,0.1037535409999999,0,0.324503311,0.200215866,0.159861222,0.0914,50.45867275,5.92,0,0,0,0,0.6277915629999999,13.76,117113.0,9.93
0.186504217,16.40969856,0.137205082,0,0.2235690239999999,0.166710354,0.250462351,0.2098,35.28884984,1.03,0,0,0,0,0.7151965990000001,13.94,11423.0,9.06
0.081502481,14.27745424,0.121671018,0,0.3415221579999999,0.211314476,0.360741636,0.0613,40.43042936,1.25,0,0,1,0,0.533180778,15.36,118370.0,10.28
0.154525386,21.09353508,0.063667233,0,0.100346021,0.1918844569999999,0.2407536639999999,0.0379,50.4537796,0.0,0,0,1,0,0.7061403509999999,16.69,12849.0,12.91
0.12322492,18.1120174,0.3569900139999999,0,0.233829237,0.176998369,0.36014274,0.1351,50.37018826,1.09,0,0,1,0,1.083989501,10.52,29403.0,7.8
0.132155907,16.76952073,0.093345243,0,0.1744404939999999,0.213785676,0.359972082,0.0495,64.29846513,3.43,0,0,0,0,0.6206554120000001,20.62,117177.0,14.03
0.072172103,16.77121397,0.2126659289999999,0,0.359042553,0.140885099,0.450068133,0.0504,48.93687235,0.0,0,0,0,0,0.826612903,5.22,163486.0,2.09
0.207958922,39.06233766,0.358131488,1,0.266475645,0.2292207789999999,0.341232227,0.17,40.09496558,6.13,0,0,1,0,0.39527027,29.93,57225.0,23.29
0.1165686609999999,20.53833193,0.14460719,0,0.2125727589999999,0.182813816,0.590174002,0.0006,42.58304308,0.0,0,0,0,0,0.972789116,3.79,22718.0,2.32
0.124337349,31.33815285,0.264599856,0,0.242074928,0.205075243,0.360315605,0.0825,50.50936155,0.58,0,0,0,0,0.564748201,11.72,9798.0,6.05
0.115422886,19.61769912,0.2541277819999999,0,0.28425096,0.221238938,0.501411632,0.0056,46.29428436,0.59,0,0,1,0,0.55017301,12.16,163208.0,6.34
0.137777778,19.54710839,0.091463415,0,0.13900135,0.210455764,0.250520341,0.0072,57.81743159,1.33,0,0,1,0,0.6127562639999999,12.28,85920.0,8.96
0.118843683,36.49667111,0.24256651,0,0.293668955,0.2263648469999999,0.360406091,0.0517,29.24915447,0.66,0,0,0,0,0.572649573,9.97,58534.0,5.75
0.054777389,17.33512488,0.113999615,0,0.1386101119999999,0.202023396,0.190064455,0.0034,58.20375866,0.96,0,0,1,0,0.6948979590000001,13.25,85760.0,8.95
0.2557205939999999,25.55067818,0.163771005,0,0.156678517,0.246855734,0.180722892,0.0408,55.19901382,4.6,0,0,0,0,0.630885122,33.99,59327.0,25.33
0.194933921,18.41831357,0.293375394,0,0.248677249,0.22859025,0.38,0.0059,45.88633208,1.32,0,0,1,0,0.504098361,18.83,162452.0,13.12
0.043269231,17.93267245,0.412565445,0,0.286298569,0.179677819,0.520581114,0.0359,17.57516428,0.41,0,0,0,0,0.609311741,5.02,26353.0,3.09
0.337162212,13.90525619,0.096656996,0,0.0821917809999999,0.1023914819999999,0.131356042,0.0133,80.27943699,1.32,1,0,0,0,1.084421682,17.94,161945.0,14.52
0.07217695,23.03131115,0.330414013,0,0.315346882,0.257012394,0.410587476,0.017,46.45621597,1.86,0,0,1,0,0.652671756,20.29,116126.0,17.04
0.08852459,19.10972688,0.236385046,0,0.352472089,0.218016291,0.604256283,0.0076,43.34984493,0.73,0,0,0,0,0.57751938,9.13,164393.0,5.28
0.223362993,15.44634628,0.227406765,0,0.279951313,0.1811718239999999,0.609385241,0.0031,68.90343432,1.44,0,0,1,0,0.586585366,6.88,21506.0,4.11
0.125795257,21.69213567,0.238279472,0,0.2070244869999999,0.165486396,0.447585174,0.009,66.34991741,2.86,0,0,1,0,0.4394572029999999,15.25,25228.0,10.56
0.586875359,23.11943837,0.315586502,0,0.082111748,0.210886214,0.08011583,0.0656,64.54822343,1.16,1,0,0,0,4.308557152,27.49,26804.0,21.48
0.079925651,16.06569343,0.137373737,0,0.213604577,0.22571589,0.461024499,0.0803,53.15317179,3.93,0,0,1,0,0.6045627379999999,16.47,120316.0,10.59
0.175438596,17.35990783,0.314639906,0,0.289410349,0.197695853,0.289744738,0.0262,50.4228544,5.59,0,0,0,0,0.544018059,10.01,21249.0,5.95
0.1506410259999999,28.38167939,0.292724196,0,0.3117816089999999,0.4259541979999999,0.2100719419999999,0.0026,29.78241442,3.21,0,0,0,0,0.304347826,35.27,115600.0,15.11
0.076201641,16.13636364,0.206426056,0,0.25574339,0.200937951,0.279437007,0.0004,64.9335059,0.36,0,0,0,0,0.479079498,7.75,23644.0,3.43
0.1020408159999999,23.73817292,0.438669439,0,0.362488729,0.256933116,0.558176101,0.1683,30.7101518,1.61,0,0,0,0,0.747474747,7.81,31422.0,5.15
0.064947029,16.20892079,0.123219814,0,0.246305419,0.265316585,0.4103067479999999,0.141,57.43360555,6.42,0,0,1,0,0.6246376810000001,15.73,57742.0,9.77
0.117412494,17.20786517,0.188179348,0,0.205119215,0.200842697,0.180318703,0.0009,68.44459571,2.79,0,0,1,0,0.515482696,9.95,24711.0,5.77
0.092525399,15.74100047,0.217883756,0,0.261075269,0.14399252,0.6721885209999999,0.0,17.57516428,0.0,0,0,1,0,0.158021713,8.68,167302.0,5.97
0.0620741859999999,19.27368421,0.26442874,0,0.267525036,0.1735618119999999,0.220411056,0.0003,69.44288035,0.49,0,0,0,0,0.3934911239999999,4.65,122061.0,1.98
0.131329114,22.60840108,0.371969249,0,0.263131056,0.195121951,0.2296262939999999,0.0733,43.55713425,0.45,0,0,0,0,0.554347826,19.52,115708.0,17.53
0.149659864,13.04211208,0.110250569,0,0.239502999,0.14382896,0.409836066,0.0521,47.74016829999999,1.88,0,0,1,0,0.566186107,11.68,118799.0,7.69
0.047330097,23.03290676,0.533333333,0,0.29043329,0.171480804,0.53848947,0.251,48.03185775,0.0,0,0,0,0,1.191729323,9.36,30229.0,5.23
0.087061669,23.11304955,0.672158155,0,0.22135785,0.267969295,0.219629375,0.0286,50.69770975,1.35,0,0,1,0,0.6761904759999999,13.66,30416.0,9.48
0.180189149,15.91887324,0.171652422,0,0.258956631,0.221126761,0.220459519,0.0334,44.79501589,0.84,0,0,0,0,0.616519174,18.47,118995.0,14.81
0.115173675,22.73344103,0.304594084,0,0.294959908,0.239633818,0.3914104439999999,0.0005,55.63816165,0.0,0,0,1,0,0.562691131,18.92,166182.0,9.97
0.097345133,21.20937151,0.152202355,0,0.190574832,0.2101152839999999,0.2203994289999999,0.0004,60.61901515,2.61,0,0,0,0,0.537897311,15.21,124616.0,10.36
0.093200917,16.17633517,0.351800554,0,0.319514661,0.20441989,0.3447826089999999,0.0008,45.43320159,1.4,0,0,0,0,0.641463415,11.11,163379.0,4.99
0.056074766,19.1868472,0.202730849,0,0.270952928,0.1835589939999999,0.2012773719999999,0.0041,51.505650200000005,0.0,0,0,1,0,0.519058296,11.09,165979.0,6.7
0.117250674,35.93108504,0.2293650789999999,0,0.309701493,0.3673020529999999,0.390243902,0.0436,38.94346215,2.14,0,0,0,0,0.450704225,20.48,59238.0,11.66
0.868263473,20.72982456,0.401974612,0,0.282338308,0.256140351,0.479467259,0.0346,34.14459626,0.0,0,0,0,0,0.484375,15.44,116340.0,10.29
0.086253369,23.93829679,0.59244419,0,0.240918803,0.3115757269999999,0.370117188,0.0659,44.426202200000006,0.0,0,0,0,0,1.043478261,14.18,31921.0,8.36
0.069900143,19.88149435,0.088321473,0,0.158411789,0.2177237189999999,0.381075491,0.0038,62.9853664,0.69,0,0,0,0,0.751418842,12.66,84558.0,9.37
0.094941634,14.60228773,0.345864662,0,0.380305603,0.1843378789999999,0.439126784,0.0114,17.57516428,0.45,0,0,0,0,0.488679245,8.78,167277.0,4.39
0.040602489,16.273397199999998,0.183029765,0,0.306716418,0.257184967,0.450549451,0.0412,36.8464577,0.74,0,0,1,0,0.575757576,9.96,119527.0,6.84
0.179251281,33.73709527,0.1531584809999999,0,0.072472238,0.0869887759999999,0.080611205,0.0663,67.92584161,7.05,0,0,1,0,0.343258132,43.27,57706.0,34.67
0.208599564,16.11068626,0.164322488,0,0.159869624,0.17350283,0.303058163,0.0068,85.82782733,3.63,1,0,0,0,0.704969927,13.19,20778.0,8.88
0.125297761,17.89051095,0.333079848,0,0.256049115,0.1532846719999999,0.310752378,0.2226,46.27126345,4.01,0,0,0,0,1.3142857140000002,8.28,27285.0,5.25
0.082822086,17.61171367,0.271856287,0,0.3594574229999999,0.171986365,0.380214541,0.0118,36.42417979,0.62,0,0,0,0,0.515463918,8.52,165611.0,3.97
0.103558926,16.26478926,0.258488004,0,0.231848853,0.1772821769999999,0.2902752289999999,0.0019,69.11179067,0.19,0,0,0,0,0.508650519,6.14,124028.0,3.11
0.059116022,14.49490121,0.3484848479999999,0,0.3125,0.135436584,0.610121837,0.0187,62.26420666,0.0,0,0,0,0,0.600719424,7.38,23207.0,1.69
0.108433735,17.74684772,0.189454323,0,0.327404113,0.227449079,0.210144928,0.0138,37.84305357,0.5,0,0,1,0,0.627078385,8.54,166315.0,5.6
0.209884467,21.94799345,0.136652025,0,0.159815242,0.205159705,0.2201907789999999,0.0154,45.96474634,2.04,0,0,1,0,0.472527473,26.28,115851.0,18.34
0.091563786,14.45552408,0.430511182,0,0.404726736,0.165439093,0.419151376,0.0499,53.40900335,1.14,0,0,0,0,0.6442953020000001,12.31,116723.0,4.99
0.167741935,19.6785198,0.417058428,0,0.257515823,0.2200057819999999,0.44083262,0.0,72.15550635,3.12,0,0,1,0,0.5473251029999999,11.69,122132.0,5.65
0.0597758409999999,21.52833876,0.104011887,0,0.306905371,0.3374592829999999,0.169573061,0.042,47.2460543,0.66,0,0,0,0,0.693396226,21.17,59657.0,10.13
0.251908397,18.27855682,0.216503993,0,0.247439987,0.218813906,0.469864355,0.0676,50.22471784,2.79,1,0,0,0,0.951653944,21.96,119242.0,17.09
0.111111111,21.05937827,0.47859589,0,0.195524146,0.226336011,0.369905956,0.1449,49.21566208,0.35,0,0,1,0,1.215246637,10.1,30719.0,6.15
0.124542125,15.51995685,0.209144543,0,0.329602686,0.15210356,0.349989138,0.1043,41.94033334,1.51,0,0,1,0,1.075471698,16.76,28665.0,10.55
0.100596125,15.60128876,0.377626349,0,0.3513940029999999,0.157470801,0.538908246,0.0463,43.51758147,0.0,0,0,0,0,0.672566372,8.6,164062.0,4.12
0.107638889,22.9833818,0.3496368039999999,0,0.1782222219999999,0.254258413,0.370643706,0.049,54.76883413,0.84,0,0,1,0,0.744744745,13.07,28941.0,6.68
0.05755132,16.15297122,0.16024397,0,0.22750066,0.18082637,0.472143325,0.0039,40.4654402,0.0,0,0,1,0,0.465608466,8.47,163681.0,5.46
0.085863378,16.57180695,0.3508137429999999,0,0.285347044,0.184520306,0.60286533,0.0038,41.53599623,2.95,0,0,0,0,0.530716724,10.92,166057.0,8.07
0.392060007,24.02657807,0.187413363,0,0.142717087,0.2032115169999999,0.1700812639999999,0.0687,56.92036637,4.94,0,0,0,0,0.670658683,25.86,57902.0,19.94
0.095679012,28.5629578,0.5280069470000001,0,0.262854792,0.2316009769999999,0.369993211,0.1054,44.3580559,2.05,0,0,0,0,1.08203125,13.48,28763.0,8.49
0.1164383559999999,43.56686047,0.6069410820000001,0,0.235523748,0.356104651,0.339904827,0.0631,42.34142136,0.0,0,0,0,0,1.525925926,20.61,28139.0,15.24
0.083830549,16.92045855,0.365314549,0,0.293180687,0.141093474,0.449928977,0.3093,51.4099674,0.88,0,0,1,0,1.022058824,10.61,27383.0,6.7
0.112781955,26.35234216,0.532218092,0,0.280240832,0.280040733,0.240080362,0.0434,44.04422619,0.5,0,0,0,0,1.182108626,9.58,30648.0,5.91
0.172768879,40.74300586,0.290123457,0,0.269865067,0.266753416,0.2303299489999999,0.0303,31.27207753,0.61,0,0,0,0,0.596638655,24.74,58464.0,14.47
0.06407767,17.3970894,0.15037594,0,0.255102041,0.283783784,0.400394477,0.0227,44.89396553,0.0,0,0,0,0,0.62195122,24.74,34422.0,10.81
0.113452188,21.27725118,0.227462914,0,0.309778457,0.220379147,0.550580901,0.0,55.43558546,1.19,0,0,1,0,0.540355677,8.22,121153.0,5.44
0.1029612759999999,22.50893356,0.09829932,0,0.124580255,0.202680067,0.160401003,0.0088,60.87341913,0.0,0,0,1,0,0.629692833,17.48,84594.0,14.0
0.137608966,17.17016575,0.4631828979999999,0,0.266363636,0.179005525,0.30977054,0.0899,49.63872178,0.72,0,0,0,0,1.229357798,12.37,27846.0,7.29
0.132425068,21.74215097,0.613580247,0,0.220817531,0.195724783,0.460281138,0.0123,41.89350692,0.34,0,0,0,0,0.5110294120000001,4.21,122249.0,1.87
0.072637903,15.61336155,0.247138618,0,0.344940598,0.1587061669999999,0.619784068,0.0339,47.20244219,0.31,0,0,1,0,0.589800443,5.87,165130.0,2.24
0.0589228429999999,22.46655195,0.276793913,0,0.202533756,0.176382018,0.401687764,0.0013,83.23405386,1.17,0,0,1,0,0.45964691,7.46,121732.0,3.9
0.116147309,28.48593879,0.2367491169999999,0,0.22380468,0.227047146,0.440389294,0.0241,59.07900427,1.61,0,0,0,0,0.415313225,25.53,56461.0,14.01
0.076770351,12.87416728,0.1159068869999999,0,0.375397186,0.199111769,0.329960246,0.0124,45.46382523,0.74,0,0,1,0,0.611764706,15.7,56522.0,8.81
0.085968379,18.64364035,0.2020477819999999,0,0.351907935,0.245614035,0.190082645,0.0262,47.0245061,1.11,0,0,0,0,0.5977011489999999,13.47,35312.0,8.11
0.055277951,18.01639344,0.124475179,0,0.262892709,0.133879781,0.484550849,0.0012,63.68405018,0.18,0,0,0,0,0.419126328,8.31,166636.0,5.76
0.128935532,20.48635073,0.1782677999999999,0,0.283266399,0.231491592,0.210233355,0.0064,59.07087244,1.31,0,0,0,0,0.503184713,9.34,22576.0,5.91
0.097807757,11.78442211,0.176151762,0,0.330007128,0.141708543,0.650406504,0.0251,17.57516428,1.03,0,0,0,0,0.628865979,5.18,167240.0,2.67
0.113513514,34.98651685,0.269974769,0,0.218726592,0.3243445689999999,0.409972299,0.0831,41.89062003,2.18,0,0,0,0,0.4742857139999999,33.06,58393.0,12.94
0.04740519,12.37580994,0.337859425,0,0.350117096,0.137958963,0.4993295789999999,0.0785,46.65849963,0.0,0,0,0,0,0.581156716,3.62,123255.0,1.51
0.1288515409999999,18.01664817,0.333988212,0,0.226102941,0.243618202,0.340540541,0.151,46.67789914,0.54,0,0,0,0,1.240601504,9.3,28077.0,4.98
0.093112245,19.41887443,0.133590734,0,0.172168042,0.194858128,0.1806035839999999,0.006,62.9025389,0.47,0,0,0,0,0.626046512,19.75,85412.0,17.59
0.199848886,26.01904308,0.252280502,0,0.192629378,0.194239467,0.200515343,0.0438,35.2022542,0.95,0,0,0,0,0.687595712,20.97,117550.0,14.89
0.087877184,17.444235,0.167927383,0,0.297688858,0.236883443,0.260401078,0.0652,47.92113379,4.26,0,0,0,0,0.6673076920000001,22.52,58623.0,17.68
0.05006206,14.65685809,0.235737705,0,0.335842881,0.152586616,0.430007011,0.0155,37.30140915,3.11,0,0,0,0,0.6355140189999999,6.62,124885.0,2.18
0.4880167279999999,19.84222108,0.0938428869999999,0,0.0839972819999999,0.20035824,0.251293645,0.0221,72.53551346,0.75,1,0,0,0,1.259979529,21.07,83561.0,16.88
0.076740506,15.54393505,0.22323049,0,0.383074935,0.180515759,0.260046189,0.0011,17.57516428,0.0,0,0,0,0,0.507075472,13.39,167295.0,3.94
0.0784087629999999,18.94403322,0.345286665,0,0.2480325639999999,0.2112294639999999,0.170931245,0.0002,71.26364986,0.91,0,0,0,0,0.483606557,11.54,123674.0,6.85
0.109599395,20.92311255,0.261066969,0,0.21406086,0.20101899,0.26981982,0.0081,43.45363672,0.47,0,0,1,0,0.554973822,17.04,166985.0,10.0
0.1295206059999999,23.79787234,0.249144812,0,0.277834525,0.268375242,0.210208817,0.0,43.42279682,0.5,0,0,0,0,0.483443709,15.98,123228.0,9.44
0.089285714,22.47350871,0.417090069,0,0.20647603,0.1756206,0.230207953,0.2203,36.48017143,3.94,0,0,1,0,1.293436293,19.65,31841.0,13.06
0.118034751,28.54911924,0.205927637,0,0.167505874,0.300474255,0.1905069419999999,0.0555,50.20536058,1.63,0,0,0,0,0.620418848,32.52,56568.0,21.59
0.086790653,18.77053345,0.347695391,0,0.321615788,0.2170477,0.426071055,0.0003,42.76254001,0.48,0,0,1,0,0.474489796,11.77,167071.0,6.02
0.098274569,20.75942299,0.21481907,0,0.202277657,0.1893904139999999,0.210328638,0.0403,50.4411033,0.89,0,0,1,0,0.389041096,19.32,117783.0,11.15
0.0782865579999999,20.20568278,0.1154618469999999,0,0.258784425,0.275657337,0.160540769,0.2072,46.23345652,2.09,0,0,0,0,0.646341463,22.19,56354.0,15.59
0.083333333,18.0,0.301007994,0,0.332557366,0.186897881,0.390686661,0.0011,42.22075027,0.83,0,0,0,0,0.561111111,11.58,165899.0,7.01
0.119298246,25.68571429,0.617554859,0,0.243873979,0.297142857,0.180339718,0.2064,39.14520031,0.76,0,0,0,0,1.235443038,6.93,30470.0,3.58
0.1078431369999999,19.6267507,0.201314708,0,0.444015444,0.255602241,0.568942436,0.0232,39.26139888,2.02,0,0,0,0,0.625550661,12.52,59283.0,7.48
0.10460251,29.68836141,0.716726619,0,0.166793025,0.288667688,0.220289855,0.1112,36.18880315,1.45,0,0,0,0,1.333333333,14.55,31057.0,9.49
0.127627628,24.12141099,0.32011893,0,0.264836138,0.282198523,0.589803922,0.0303,48.59859616,1.63,0,0,0,0,0.528205128,14.84,33881.0,10.41
0.169421488,17.71272246,0.375020302,0,0.2242251739999999,0.165824916,0.320641041,0.2197,51.62830817,3.3,0,0,0,0,1.506673785,16.34,31789.0,13.18
0.144964721,18.71794872,0.2409274189999999,0,0.202652396,0.16469428,0.230440691,0.1448,39.24917156,0.2,0,0,0,0,0.608404967,13.64,117426.0,9.33
0.1656206419999999,20.56904866,0.409090909,0,0.166666667,0.180841736,0.550236153,0.0271,55.70876809,0.44,0,0,0,0,0.572490706,9.05,121297.0,5.57
0.1389693109999999,23.3314554,0.562836997,0,0.362602204,0.20970266,0.3599750229999999,0.2118,45.29512018,0.29,0,0,0,0,1.132768362,11.0,29573.0,8.27
0.137231504,18.39783491,0.263650546,0,0.3424932979999999,0.270635995,0.570105003,0.0122,28.43239273,1.36,0,0,0,0,0.600877193,19.74,162149.0,11.19
0.121673004,30.65352113,0.253714286,0,0.324661811,0.322065728,0.340052585,0.0147,43.52069577,0.0,0,0,0,0,0.571428571,12.49,33845.0,8.17
0.048408118,15.92132283,0.256543745,0,0.279417879,0.179560649,0.393254479,0.005,80.97781391,1.65,0,0,1,0,0.427966102,6.41,123479.0,3.21
0.134449385,18.33837305,0.211553945,0,0.19727376,0.185702547,0.420261755,0.0269,59.59936021,0.82,0,0,0,0,0.7802093240000001,20.77,117319.0,12.12
0.2579185519999999,27.90432503,0.3259878419999999,0,0.096817874,0.28768021,0.220447284,0.0349,59.01578046,1.31,0,0,1,0,0.655502392,38.37,59434.0,26.29
0.109642857,14.73985031,0.2194282689999999,0,0.254352316,0.180539805,0.205017301,0.0038,51.62322434,0.21,0,0,0,0,0.521798365,17.74,163618.0,11.23
1.22047532,23.49005501,0.157330474,0,0.1986631019999999,0.224714346,0.220346821,0.0932,49.9787053,2.83,0,0,0,0,0.446549391,33.05,58259.0,22.99
0.07718894,26.93233083,0.132341425,0,0.090472927,0.268626111,0.17012987,0.0129,44.89616979,0.67,0,0,1,0,0.8066298340000001,37.59,58204.0,26.57
0.066939891,16.74456084,0.176470588,0,0.338697605,0.168412571,0.389698231,0.0015,58.90965065,2.18,0,0,0,0,0.581775701,8.94,163734.0,5.88
0.175438596,17.36034913,0.326794011,0,0.263516805,0.214048213,0.340641494,0.1363,33.64697406,0.41,0,0,0,0,1.244755245,5.68,30844.0,2.9
0.09447983,21.59880952,0.148714385,0,0.290898618,0.280952381,0.270065076,0.0075,36.89695549,0.59,0,0,0,0,0.6,15.45,56773.0,10.2
0.209934396,21.91891892,0.112292359,0,0.19201995,0.236486486,0.609860665,0.0016,44.19995117,1.12,0,0,0,0,1.451263538,41.8,85877.0,14.54
0.192307692,14.61374361,0.2381363239999999,0,0.193740038,0.140680299,0.4001921229999999,0.0246,65.50572134,1.57,1,0,0,0,1.453092784,14.88,161856.0,10.08
0.113134658,19.47395665,0.169914263,0,0.2388377039999999,0.234875445,0.3806962029999999,0.042,56.57326,2.26,0,0,0,0,0.620689655,23.89,115147.0,15.98
0.0882917469999999,27.33237822,0.227678571,0,0.371985158,0.3361986629999999,0.240143369,0.0567,39.86069559,6.96,0,0,0,0,0.563636364,19.18,58794.0,11.16
0.757257143,18.65867546,0.24688027,0,0.1422117819999999,0.174707821,0.245627149,0.0033,74.32852692,0.68,0,0,1,0,0.487684729,14.93,120824.0,9.5
0.0913607509999999,19.66414185,0.061700371,0,0.127955205,0.2057152689999999,0.170893617,0.0011,69.38554311,0.0,0,0,1,0,0.76424581,14.36,84344.0,12.06
0.30736342,26.64260036,0.319473319,0,0.1891891889999999,0.225883763,0.220304861,0.0029,56.47760197,2.36,0,0,1,0,0.430703625,13.56,124493.0,9.5
0.179318835,20.60113227,0.122807018,0,0.2327416169999999,0.23237262,0.4603015079999999,0.0292,61.33714023,0.25,0,0,0,0,0.495126706,34.04,115897.0,24.22
0.485650484,17.56894529,0.145289515,0,0.1073406309999999,0.203050016,0.080193086,0.0449,69.61467505,3.55,1,0,0,0,2.418188595,24.95,26975.0,19.8
0.075641026,23.67036011,0.2161051769999999,0,0.250175193,0.27700831,0.190104167,0.0547,47.88753145,1.33,0,0,0,0,0.587982833,20.32,57831.0,13.92
0.140089419,23.75620767,0.23983316,0,0.12755102,0.246952596,0.210322581,0.0406,49.55840677,8.29,0,0,0,0,0.391437309,34.55,57948.0,24.48
0.0879888269999999,26.24869305,0.516591928,0,0.330702447,0.28678118,0.179957657,0.0411,41.11954179999999,4.92,0,0,0,0,0.640186916,17.94,34477.0,9.87
0.296164893,19.76250266,0.153041203,0,0.144554208,0.178867844,0.190208333,0.057,67.22127818,5.01,1,0,0,0,1.141216992,28.74,55446.0,19.61
0.422795463,21.68552509,0.257085311,0,0.194348725,0.171468401,0.05020369,0.0102,76.11996133,3.86,0,0,1,0,0.415935179,14.78,120771.0,9.87
0.28721433,18.80680485,0.465909091,0,0.1618614059999999,0.228001564,0.440213252,0.0,58.11648443,1.55,0,0,1,0,0.476744186,15.59,124563.0,7.33
0.391612522,23.96017379,0.326203209,0,0.215384615,0.198769008,0.19054493,0.0463,47.03586169,3.54,0,0,1,0,1.11827957,16.52,30014.0,10.48
0.154496541,24.26211765,0.286437817,0,0.145610278,0.216,0.200182815,0.0037,47.72954736,1.38,0,0,0,0,0.564971751,29.66,119153.0,20.32
0.073510773,15.5764902,0.098563645,0,0.129466357,0.184243435,0.230339321,0.01,56.62622841,1.26,0,0,0,0,0.469101124,21.68,84460.0,15.31
0.163592064,16.01945767,0.149335418,0,0.1812652069999999,0.197267646,0.180176483,0.069,49.06601828,10.35,0,0,0,0,0.664459161,25.9,56210.0,17.89
0.152671756,20.03290069,0.582869379,0,0.307309606,0.151524298,0.390697674,0.2072,40.79350922,0.86,0,0,0,0,1.25554259,8.25,29813.0,5.15
0.071801567,22.24175532,0.377496038,0,0.230311615,0.22287234,0.230093071,0.0181,54.07821402,1.35,0,0,0,0,0.537261698,6.97,121340.0,2.7
0.148176292,22.0,0.517081644,0,0.329186107,0.166806723,0.200170721,0.1595,40.02805291,0.0,0,0,0,0,1.098497496,11.92,29662.0,8.05
0.362771739,32.01844735,0.220353982,0,0.2602179839999999,0.284396618,0.4114658929999999,0.0375,37.87376085,2.24,0,0,0,0,0.577777778,35.26,56265.0,30.16
0.213534823,16.35369715,0.475503606,0,0.23547048,0.177127957,0.40969163,0.2816,52.56132535,0.73,0,0,0,0,1.661016949,6.95,29154.0,4.29
0.1381601959999999,23.286557100000003,0.228591988,0,0.193215677,0.268015171,0.440231491,0.0622,44.77358756,9.82,0,0,1,0,0.548701299,21.37,59041.0,16.33
0.0945003869999999,23.70224215,0.24515772,0,0.303306181,0.233183857,0.189487633,0.0693,35.99338442,3.57,0,0,0,0,0.627296588,21.68,59586.0,15.83
0.1082033219999999,21.67856098,0.559659091,0,0.205628398,0.234863995,0.180113636,0.3239,47.50379215,1.4,0,0,0,0,1.265232975,8.72,28335.0,5.62
0.070347648,18.7236534,0.137541934,0,0.144045144,0.212073901,0.4296875,0.021,51.34124929,3.92,0,0,1,0,0.522140221,16.53,85528.0,13.35
0.063492063,17.97454256,0.292974589,0,0.325782093,0.228719173,0.510522214,0.0023,17.57516428,1.61,0,0,1,0,0.543668122,6.07,125098.0,3.57
0.267085625,22.51871921,0.377674957,0,0.208923885,0.234975369,0.3606557379999999,0.1174,36.14868778,1.93,0,0,0,0,1.426229508,11.03,27935.0,7.19
0.1891891889999999,26.2730048,0.086215539,0,0.265232975,0.298299171,0.289945766,0.1379,47.32957811,8.35,0,0,1,0,0.675767918,35.05,59416.0,25.37
0.092027559,19.45912431,0.129755922,0,0.121711569,0.229944887,0.24004131,0.0427,60.419344200000005,2.58,0,0,0,0,0.516129032,34.39,55473.0,28.34
0.10966811,17.52004517,0.071419574,0,0.2272727269999999,0.083568605,0.995180723,0.0475,48.77716976,0.11,0,0,0,0,1.154545455,6.96,98202.0,4.08
0.173324306,19.08529412,0.268062827,0,0.142857143,0.179411765,0.1903157889999999,0.0832,47.79072913,0.42,0,0,0,0,0.830188679,16.9,28246.0,12.95
0.5985611510000001,24.62010347,0.372654155,0,0.23120915,0.297117517,0.380985915,0.0043,42.25546463,2.25,0,0,0,0,0.643776824,17.8,33952.0,10.56
0.203925845,19.99606557,0.356972112,0,0.1988513999999999,0.209836066,0.3296875,0.1813,44.62416993,2.29,0,0,0,0,1.853211009,11.92,31510.0,7.63
