siruta,Maximum Covid 19 Incidence Rate 3rd Wave,population,Vaccination Dose 1 26.05.2021,Vaccination Rate 26.05.2021,County,Administrative Territorial Unit,Vaccination Rate 05.10.2021,Vaccination Dose 1 05.10.2021,Covid 19 Incidence Rate 20.10.2021,Industrial growing labour market 2011-2018 (dummy),Services growing labour market 2011-2018 (dummy),Trade & Logistics growing labour market 2011-2018 (dummy),Core city (dummy),Periurban locality (dummy),Employees by company from Active Population 2018 (%),Employees by rezidence from Active Population 2019 (%),School enrollment to young population 2018 (%),School enrollment to young population 2019 (%),Elderly (65+) 2018 (%),Elderly (65+) 2019 (%),Elderly (65+) 2020 (%),Primary education (4 grades) 2011 (%),Lower secondary education (8 grades) 2011 (%),Relative poverty 2016 (%),Voters present at the polls for the referendum 2018 (%),"Votes cast for ""YES"" at the referendum 2018 (%)",People pe sqkm 2018,Living space per person 2018 (sqm),Living space per person 2019 (sqm),Living space per person 2020 (sqm),Distances on roads (average in km to all cities in Romania),Gravity distances on the roads (m & pop adj.),Gravity distances on the roads (m & pop adj.) regional cut,Degrees Weighted Out (network road distances),Locality with public airports (dummy),Locality with commercial airports (dummy),Employees by rezidece from Active Population 2018 (%),Neoprotestants from Population 2011 (%),Migration experience,Gravity distances on the roads (in minutes) regional cut,The distanes until fist city of 200mii+ (ln),Core city,Peri-urban City,Peri-urban Village,Village,Size 100T+,Family doctors 1000 inhabitants,Marginalized 1000 inhabitants,Roma proportion,Socialist investements,Elderly Minimum Guarantee 2020,Elderly Retired 2020
114710.0,2.83,17349.0,3859,22.24,Mureș,Luduș,29.35,5092.0,4.41,0,1,0,1,0,0.2269542269999999,0.38448037,1.015046296,1.00076746,0.20354033,0.209649527,0.212201745,0.1089511419999999,0.342597383,0.250328403,0.1757425739999999,0.162610011,1461.609311,16.44603575,16.63984321,16.78675833,281.7692631,165.28842980000002,2.451372634,1.74855,0,0,0.3764674,0.0454,72.05696552,0.436871,3.869115504,1,0,0,0,0,0.572,0.0,0.063,0.366,0.041749579,0.170452166
165470.0,0.64,4789.0,212,4.43,Vaslui,Puiești,8.69,416.0,5.57,1,0,0,0,0,0.029677886,0.077903167,0.882819383,0.898886827,0.176264912,0.178153718,0.175831068,0.369519282,0.7628103540000001,0.67092976,0.275386313,0.2455849889999999,661.7667075,17.21616619,17.50647452,17.51536692,369.5268391,141.0306407,2.041419934,1.1337700000000002,0,0,0.0785378,0.0375,43.08970185,0.477605,4.375757022,0,0,0,1,0,0.411,0.0,0.0,-1.248,0.058197653,0.117633415
6119.0,0.0,521.0,80,15.36,Alba,Ocoliș,19.39,101.0,9.78,0,0,1,0,0,0.105802048,0.15862069,0.3589743589999999,0.297297297,0.379816514,0.375234522,0.385356455,0.251689189,0.724662162,0.370497427,0.28256513,0.238476954,345.1551615,36.7559633,37.58348968,38.597302500000005,312.6127259,128.45783980000002,2.381225288,1.5299200000000002,0,0,0.1365188,0.0016,44.19220815,0.41347,3.543853682,0,0,0,1,0,3.67,0.0,0.0,0.911,0.069717641,0.315638814
9538.0,2.61,9543.0,1813,19.0,Arad,Ineu,26.04,2485.0,5.66,0,1,0,1,0,0.611799703,0.523489933,1.5170212769999998,1.524204703,0.1981388539999999,0.207026349,0.208936438,0.124363019,0.368599854,0.090033501,0.2051797839999999,0.1928589389999999,1512.094862,22.0489335,22.07413216,22.14359136,411.5816124,102.6645665,1.81351495,1.2811,0,0,0.5286729,0.0811,60.24292316,0.535853,4.48638665,1,0,0,0,0,0.731,0.0,0.057,-0.663,0.043168497,0.165767941
162069.0,1.35,1482.0,94,6.34,Vaslui,Alexandru Vlahuță,9.78,145.0,1.34,0,0,1,0,0,0.0169875419999999,0.142038946,0.605263158,0.6056338029999999,0.194719472,0.188806473,0.187162162,0.348519362,0.791951405,0.451113861,0.243130724,0.220649459,727.3163706,17.20462046,17.57585974,17.58918919,384.5218083,141.84447759999998,2.04311448,1.15123,0,0,0.1426954,0.0052,41.98312234,0.478001,4.363098625,0,0,0,1,0,0.659,0.0,0.0,-1.248,0.061948088,0.125214074
83785.0,1.63,3065.0,196,6.39,Harghita,Atid,13.02,399.0,1.63,0,0,0,0,0,0.031528852,0.067926757,0.614080834,0.5838926170000001,0.177120572,0.178024128,0.178992147,0.268946396,0.7915896490000001,0.380565486,0.083556747,0.073726542,725.1944379,17.32109197,17.37756766,17.440117800000003,277.18146260000003,163.2835694,2.485513094,1.5818,0,0,0.07674,0.0329,47.05938699,0.4315779999999999,4.606169686,0,0,0,1,0,0.323,0.0,0.062,0.461,0.033619665,0.145372482
167035.0,0.0,1833.0,257,14.02,Vaslui,Vutcani,16.91,310.0,9.16,0,0,0,0,0,0.009832842,0.207639569,0.597183099,0.543026706,0.260961437,0.252296056,0.2483588619999999,0.334867664,0.761219793,0.641051567,0.334439283,0.291970803,651.6351119,22.66085578,23.21015667,23.50218818,400.4323411,140.21431840000002,2.039711784,1.11763,0,0,0.2104228,0.0138,39.37079914,0.477205,4.450852826,0,0,0,1,0,0.528,0.0,0.0,-1.248,0.08220335,0.166155512
84175.0,0.77,6559.0,520,7.93,Harghita,Corund,9.82,644.0,2.0,0,0,1,0,0,0.064025909,0.064073797,0.567090395,0.593617021,0.140138143,0.141959221,0.142028986,0.253052383,0.6648286729999999,0.170235711,0.120258273,0.116828087,1914.487217,16.55103607,16.54070213,16.52829901,279.1608124,165.4371118,2.491339105,1.62458,0,0,0.0660188999999999,0.0373,64.63830048,0.43259,4.599152114,0,0,0,1,0,0.613,0.0,0.026,0.461,0.026676963,0.115352023
21098.0,0.42,2368.0,176,7.43,Bacău,Ardeoani,11.95,283.0,2.54,1,0,0,0,0,0.142392718,0.186339523,0.54973822,0.546195652,0.190613421,0.195954488,0.1967837489999999,0.1616161619999999,0.551302499,0.369846403,0.2002007019999999,0.180130457,788.8924976,19.02470152,19.53603034,19.61870504,320.4422042,203.250125,2.151887147,1.52637,0,0,0.1690507,0.0037,61.45522152,0.5034489999999999,4.631812117,0,0,0,1,0,0.411,0.0,0.0,1.254,0.043919758,0.152863991
86366.0,0.66,6016.0,561,9.33,Harghita,Zetea,13.6,818.0,5.99,1,0,0,0,0,0.272484654,0.1170497059999999,0.685321101,0.698501873,0.173581148,0.1755204,0.1769896769999999,0.160732661,0.564519448,0.210316802,0.109306683,0.099312929,1499.75112,18.76070362,19.33505412,19.52214452,280.2509898,154.1757051,2.460152882,1.56627,0,0,0.1155591,0.0117,56.40872134,0.427174,4.519612298,0,0,0,1,0,0.497,0.0,0.012,0.461,0.033243546,0.143746131
23387.0,0.24,4185.0,310,7.41,Bacău,Măgirești,10.99,460.0,3.43,0,0,1,0,0,0.026985937,0.038314176,0.34660767,0.345565749,0.201369216,0.202290076,0.203871893,0.17357513,0.490213011,0.389905071,0.321898228,0.297884505,480.3265676,21.38644948,21.88525763,22.12667304,320.1994059,193.2070979,2.136219922,1.50949,0,0,0.036488,0.0008,57.510503500000006,0.499784,4.685828089,0,0,0,1,0,0.236,0.0,0.0,1.254,0.045501746,0.158370147
163137.0,0.37,2782.0,256,9.2,Vaslui,Costești,15.28,425.0,6.32,0,1,0,0,0,0.066919192,0.229848866,0.5722222220000001,0.567514677,0.238515901,0.236870311,0.238215185,0.36414791,0.7013665590000001,0.18974359,0.257575758,0.223262032,633.6766682,18.64982332,19.10146481,19.3972652,394.1922488,153.3435685,2.066209457,1.18864,0,0,0.2285353999999999,0.0095,42.54057098,0.483404,4.355425953,0,0,0,1,0,0.706,0.0,0.004,-1.248,0.078845933,0.159369252
7197.0,0.64,1576.0,64,4.06,Alba,Scărișoara,6.15,97.0,7.22,1,0,0,0,0,0.016611296,0.114478114,0.554006969,0.491103203,0.2412307689999999,0.243226213,0.2444444439999999,0.303571429,0.7170329670000001,0.37037037,0.351393189,0.325077399,5258.899676,19.16184615,19.62066793,19.77015873,342.5984384,98.91706885,2.2725938130000003,1.40637,0,0,0.1118493999999999,0.0006,30.56462803,0.394607,4.189654742,0,0,0,1,0,0.615,0.0,0.153,0.911,0.044224223,0.200220221
117925.0,1.27,3770.0,848,22.49,Mureș,Livezeni,28.06,1058.0,11.72,1,0,0,0,1,0.413290851,0.402649007,0.368965517,0.364880274,0.119411275,0.121931481,0.121873337,0.192307692,0.4634615379999999,0.291055938,0.128012048,0.11935241,1008.683473,23.47070258,22.79956838,22.79191059,276.2814058,175.44226919999997,2.517616075,1.77227,0,0,0.3878014999999999,0.0343,56.88479175,0.437152,4.436751534,0,0,1,0,0,0.276,0.0,0.156,0.366,0.023977939,0.097895398
4767.0,0.52,1974.0,80,4.05,Alba,Horea,5.52,109.0,4.68,0,0,1,0,0,0.0733067729999999,0.104319478,0.598039216,0.5397350989999999,0.216944172,0.224163754,0.222222222,0.252271513,0.748797435,0.460143198,0.473995272,0.4385342789999999,2912.981455,15.89960823,16.20918622,16.47234906,339.2965898,101.1114489,2.281521213,1.4234,0,0,0.1003984,0.0079,29.12674421,0.396157,4.072439727,0,0,0,1,0,0.489,0.0,0.034,0.911,0.04020384,0.182018382
84754.0,0.0,3413.0,162,4.75,Harghita,Lunca de Sus,7.56,258.0,0.88,1,0,0,0,0,0.088983051,0.0948356809999999,1.011254019,1.044045677,0.1665200819999999,0.17128684,0.17469172,0.132849365,0.6693284939999999,0.591135897,0.185899814,0.172912801,723.742839,22.87159191,22.85118179,23.09630065,299.1614798,118.6863347,2.347799162,1.45795,0,0,0.0903955,0.0,31.98313992,0.407666,4.617098757,0,0,0,1,0,0.293,0.0,0.0,0.461,0.032811926,0.141879794
55357.0,7.01,27298.0,7009,25.68,Cluj,Câmpia Turzii,30.83,8416.0,4.98,0,0,1,0,1,0.203792764,0.237135841,0.868117798,0.87818995,0.184042438,0.192245794,0.1975094869999999,0.111150586,0.337562808,0.09010387,0.139917872,0.131106168,4497.07887,17.54577605,17.85969276,18.04454187,296.6957537,131.524052,1.901040099,1.80285,0,0,0.2276752,0.075,79.1711838,0.519972,3.517497837,0,1,0,0,0,0.396,0.0,0.051,0.813,0.028205763,0.169303724
120478.0,0.58,1758.0,113,6.43,Mureș,Chibed,9.78,172.0,0.58,0,1,0,0,0,0.138594803,0.178743961,0.666666667,0.657060519,0.182285714,0.1860730589999999,0.184405236,0.1930060519999999,0.633490249,0.280771412,0.06853353,0.062638172,1446.280992,17.22342857,17.20376712,17.15480933,280.9350357,167.3773094,2.496534855,1.66577,0,0,0.1770933999999999,0.059,17.57516428,0.433492,4.679349584,0,0,0,1,0,0.0,0.0,0.018,0.366,0.036280762,0.148124474
28709.0,0.42,2308.0,416,18.02,Bihor,Câmpani,22.1,510.0,8.34,0,1,0,0,1,0.082211198,0.122214234,0.4591836729999999,0.779661017,0.250863558,0.25802255,0.26224534,0.137773723,0.3873175179999999,0.3702306079999999,0.490452261,0.472864322,641.7290107999999,23.22884283,23.32957502,23.40572172,373.4455933,123.4488327,1.913923515,1.7054900000000002,0,0,0.1190645,0.0882,46.82223922,0.508622,4.456670178,0,0,1,0,0,1.294,0.0,0.0,0.014,0.04836067,0.21388467
29948.0,0.37,2639.0,504,19.1,Bihor,Lunca,24.06,635.0,6.08,1,0,0,0,1,0.129756706,0.208147677,0.345394737,0.6520376179999999,0.275167785,0.28185907,0.2838196289999999,0.150095238,0.355047619,0.170040486,0.381196581,0.356837607,766.7238422,25.29828486,25.43103448,25.74156878,371.6058627,122.4832034,1.911898631,1.7051599999999998,0,0,0.1921397,0.0305,44.1528759,0.508084,4.568506202,0,0,1,0,0,1.118,0.0,0.009,0.014,0.052339185,0.231480444
26840.0,1.34,7058.0,1562,22.13,Bihor,Ștei,27.09,1912.0,4.31,0,0,1,1,0,0.458056478,0.586586155,2.059464817,3.896842105,0.1803823769999999,0.19739819,0.203089569,0.065884788,0.2349085889999999,0.090132827,0.300180535,0.287214837,2747.62086,16.75588806,17.10180995,17.14058957,373.3330206,113.3130054,1.864100982,1.46622,0,0,0.578696,0.0813,66.16024614,0.5091479999999999,4.517431272,1,0,0,0,0,1.245,0.0,0.001,0.014,0.037451753,0.165637816
25521.0,0.22,4576.0,87,1.9,Bacău,Stănișești,3.19,146.0,4.38,0,0,1,0,0,0.013132484,0.046941131,0.618365628,0.6328125,0.162011173,0.158573928,0.158021449,0.2594259989999999,0.84665166,0.570578231,0.306722689,0.284513806,663.0574156,14.61882252,14.88101487,14.89078573,360.5598273,142.5134185,2.04450111,1.16039,0,0,0.0428736999999999,0.0082,46.38835029,0.478326,4.415219602,0,0,0,1,0,0.214,0.0,0.0,1.254,0.03526848,0.122752969
118281.0,0.83,6083.0,778,12.79,Mureș,Miercurea Nirajului,16.75,1019.0,2.17,1,0,0,1,0,0.105659325,0.1681690139999999,0.979919679,0.94021294,0.178978681,0.187603306,0.189856743,0.140128755,0.497424893,0.280455596,0.090734004,0.084314145,1529.962073,15.19137333,15.26628099,15.2613206,273.6346447,157.4396323,2.430526021,1.55341,0,0,0.1675495,0.0929,61.79844093,0.433633,4.528289142,1,0,0,0,0,0.659,0.0,0.061,0.366,0.037353317,0.152503426
9832.0,1.32,1483.0,113,7.62,Arad,Archiș,12.68,188.0,8.26,0,0,1,0,1,0.082781457,0.207589286,0.620155039,0.673553719,0.21980198,0.225201072,0.22574124,0.203172205,0.632930514,0.359922179,0.450522928,0.4328238129999999,582.9165062999999,31.65610561,32.14410188,32.39824798,402.4344798,92.00366301,1.813666427,1.23944,0,0,0.205298,0.2851,45.80648949,0.5214840000000001,4.684905154,0,0,1,0,0,0.66,0.0,0.053,-0.663,0.046640549,0.179100691
25629.0,1.23,2406.0,81,3.37,Bacău,Strugari,6.53,157.0,5.41,0,0,1,0,0,0.005681818,0.042385057,0.56768559,0.58041958,0.230800323,0.230290456,0.22852377,0.274163569,0.6728624540000001,0.3909481079999999,0.297188755,0.278614458,518.1151831999999,22.57113985,23.17053942,23.26146789,323.29421410000003,188.2245571,2.128186805,1.40062,0,0,0.0411932,0.067,50.14966492,0.497905,4.553876892,0,0,0,1,0,0.403,0.0,0.008,1.254,0.051003748,0.177520022
4525.0,0.0,1552.0,76,4.9,Alba,Gârda de Sus,6.96,108.0,14.04,0,0,1,0,0,0.122699387,0.16807611,0.6333333329999999,0.595,0.253218884,0.26034373,0.257087629,0.252941176,0.737908497,0.379289941,0.277777778,0.261904762,4139.593909,17.53586757,18.20560153,18.42847938,346.1787661,95.97344515,2.260359236,1.38984,0,0,0.1635992,0.0006,29.54693606,0.3924829999999999,4.24563401,0,0,0,1,0,0.613,0.0,0.0,0.911,0.046511594,0.210576035
12242.0,0.94,4232.0,335,7.92,Arad,Șicula,13.73,581.0,4.73,1,0,0,0,1,0.206030151,0.287937743,0.667701863,0.6744548290000001,0.221882353,0.225982016,0.22524226,0.18643624,0.577114428,0.369953052,0.2334277619999999,0.224929178,901.5697921,25.67505882,25.86961666,25.83904514,414.47825530000006,111.278298,1.859659162,1.42218,0,0,0.2868187,0.1188,48.349661700000006,0.534709,4.489759334,0,0,1,0,0,0.941,0.0,0.013,-0.663,0.046537454,0.178704806
119386.0,0.87,2383.0,209,8.77,Mureș,Sânger,16.95,404.0,5.25,0,0,0,0,1,0.0094066569999999,0.059723234,0.6442105260000001,0.649159664,0.206553297,0.203773585,0.203610411,0.2906403939999999,0.6689655170000001,0.300123508,0.117458623,0.111585691,398.3807006,13.35047698,13.49601677,13.51301427,285.40115110000005,154.32482439999998,2.460577885,1.67,0,0,0.0578871,0.0438,47.81679728,0.4272479999999999,3.88567903,0,0,1,0,0,0.415,0.0,0.134,0.366,0.040059279,0.163551132
117667.0,1.45,2033.0,190,9.35,Mureș,Iclănzel,16.72,340.0,3.9,0,0,1,0,1,0.065531915,0.164535379,0.548648649,0.5148247979999999,0.233867055,0.230919765,0.228613569,0.251228837,0.642818132,0.470009372,0.167878788,0.14969697,456.2762896,16.51188743,16.64921722,16.73107178,282.5294284,156.4419669,2.466575827,1.63111,0,0,0.1523404,0.0442,39.25264508,0.4282899999999999,4.055257173999999,0,0,1,0,0,2.425,0.0,0.018,0.366,0.044978519,0.18363505
20411.0,5.45,5482.0,728,13.28,Bacău,Măgura,18.57,1018.0,6.09,1,0,0,0,1,0.119222844,0.137431139,0.390380313,0.391639164,0.16157372,0.161107971,0.160548758,0.1695676589999999,0.4719258839999999,0.3554240629999999,0.158612717,0.144739884,453.215615,23.37490451,23.89485585,23.92714127,329.0700916,212.0569544,2.16508979,1.48369,0,0,0.1139241,0.0051,69.18413217,0.506538,4.485259889,0,0,1,0,0,0.376,0.0,0.001,1.254,0.035832545,0.124716213
2381.0,0.61,1610.0,103,6.4,Alba,Arieșeni,9.25,149.0,10.97,1,0,0,0,0,0.077603143,0.219123506,1.330357143,1.235849057,0.23935213,0.239237392,0.241744548,0.242132306,0.70327553,0.481546573,0.394904459,0.366595895,741.2183193,24.71565687,25.33886839,25.80498442,352.0075657,92.49084588,2.2454799480000003,1.36787,0,0,0.2111983999999999,0.038,36.08103605,0.389899,4.301358732,0,0,0,1,0,0.598,0.0,0.0,0.911,0.043735766,0.198008782
86311.0,0.58,1710.0,88,5.15,Harghita,Vărșag,9.12,156.0,6.86,1,0,0,0,0,0.159883721,0.157587549,0.7384615379999999,0.731927711,0.173427396,0.17196702,0.17378584,0.1362621,0.7096053609999999,0.440597015,0.162386707,0.158610272,2076.923077,19.58906526,19.81507656,20.17144529,291.70518860000004,126.4714785,2.374603773,1.34216,0,0,0.1550388,0.0013,56.751853,0.4123199999999999,4.622027303,0,0,0,1,0,0.587,0.0,0.0,0.461,0.032641777,0.141144063
118637.0,0.0,837.0,68,8.12,Mureș,Papiu Ilarian,12.54,105.0,1.22,1,0,0,0,0,0.014141414,0.087475149,0.621794872,0.656716418,0.225882353,0.2315914489999999,0.229390681,0.204656863,0.730392157,0.38047138,0.148255814,0.13372093,290.00341180000004,15.54823529,15.695962,15.78972521,284.9586774,146.86745159999998,2.438897762,1.5833,0,0,0.0868687,0.0374,27.4012308,0.423484,3.958906591,0,0,0,1,0,1.176,0.0,0.004,0.366,0.045131412,0.184259269
24837.0,1.08,4646.0,239,5.14,Bacău,Răchitoasa,6.84,318.0,1.95,1,0,0,0,0,0.046253137,0.070888809,0.678678679,0.6808731809999999,0.184359891,0.184114751,0.1875,0.292481735,0.805090738,0.620590648,0.203056769,0.1730349339999999,812.1905412000001,15.49190666,15.77713552,15.882543099999998,365.1490088,141.5530397,2.042508616,1.14893,0,0,0.0724273999999999,0.0002,54.57715878,0.477859,4.390738575,0,0,0,1,0,0.21,0.0,0.011,1.254,0.041847737,0.145652263
163324.0,0.91,2214.0,212,9.58,Vaslui,Deleni,14.41,319.0,4.16,0,0,0,0,0,0.008379888,0.089605735,0.461971831,0.4878787879999999,0.207375271,0.2103370789999999,0.208880834,0.295420232,0.632108707,0.250422297,0.2260094389999999,0.20031463,640.0999722,18.53275488,19.14696629,19.28409606,394.3949717,157.11609719999998,2.073463522,1.17432,0,0,0.0879888,0.0319,44.91101593,0.485102,4.251348311,0,0,0,1,0,0.433,0.0,0.0,-1.248,0.069136668,0.139744166
119858.0,0.0,962.0,68,7.07,Mureș,Tăureni,14.55,140.0,0.0,0,0,1,0,1,0.079365079,0.130136986,0.572164948,0.621468927,0.198364008,0.194214876,0.188149688,0.314837153,0.699638118,0.6906693709999999,0.236220472,0.223097113,584.9282297,13.88241309,14.07128099,14.15904366,286.2233776,144.5982177,2.432121279,1.58263,0,0,0.1358025,0.0152,36.62283199,0.422307,3.749504076,0,0,1,0,0,1.022,0.0,0.142,0.366,0.037017463,0.151132225
120496.0,1.83,1603.0,91,5.68,Mureș,Sărățeni,11.73,188.0,1.83,1,0,0,0,1,0.064449064,0.079166667,0.601139601,0.611111111,0.156679151,0.16280526,0.161875,0.251117735,0.644560358,0.471419396,0.050243112,0.044570502,937.9391101,16.13732834,16.18785222,16.1575,280.9699422,166.94184750000002,2.495373033,1.7039799999999998,0,0,0.0769231,0.0535,17.57516428,0.4332899999999999,4.696837375,0,0,1,0,0,0.623,0.0,0.147,0.366,0.031848056,0.130026944
85074.0,1.09,2761.0,247,8.95,Harghita,Mihăileni,11.48,317.0,8.34,1,0,0,0,0,0.0428658909999999,0.07345679,0.6782077390000001,0.6782786890000001,0.211824447,0.2126729789999999,0.21060276,0.114323259,0.460797197,0.4708879179999999,0.128681468,0.117353874,959.9582173,21.8034095,21.89075018,21.95315904,291.4924332,134.78917959999998,2.40178413,1.55411,0,0,0.0691978,0.0053,56.03087706,0.417039,4.576770711,0,0,0,1,0,0.362,0.0,0.005,0.461,0.039557011,0.171045749
58008.0,4.18,3803.0,625,16.43,Cluj,Iara,21.61,822.0,4.82,0,1,0,0,0,0.061036789,0.088006903,0.572631579,0.592997812,0.250962279,0.259055118,0.267019868,0.24684633,0.620412844,0.2100422569999999,0.157454437,0.13803406,774.5974955,26.60097511,27.22388451,27.47629139,305.8347559,127.8501449,1.922982802,1.54159,0,0,0.0969899999999999,0.0797,53.28455919,0.51103,3.328626689,0,0,0,1,0,0.769,0.0,0.073,0.813,0.038132342,0.228887526
120511.0,0.0,1270.0,98,7.72,Mureș,Bereni,11.73,149.0,3.16,1,0,0,0,1,0.05034965,0.14829932,0.523404255,0.521008403,0.22954726,0.22109375,0.2208201889999999,0.174573055,0.666034156,0.1998420219999999,0.13030303,0.109090909,496.4511041,25.15488483,24.7421875,24.97634069,275.1854029,158.41555569999997,2.472107334,1.62513,0,0,0.1020978999999999,0.0233,17.57516428,0.42925,4.593097605,0,0,1,0,0,0.0,0.0,0.013,0.366,0.043445212,0.177374977
84102.0,0.73,2707.0,296,10.93,Harghita,Cârța,14.67,397.0,6.97,0,1,0,0,0,0.109178164,0.1227436819999999,0.8105515590000001,0.807785888,0.214814815,0.216697588,0.218437616,0.1138075309999999,0.480334728,0.170281996,0.118270079,0.112533098,332.88127230000003,20.86148148,21.11243043,21.03109959,290.1151914,136.2774744,2.406501409,1.55255,0,0,0.1193761,0.0,55.85785586,0.417859,4.624972813,0,0,0,1,0,0.739,0.0,0.0,0.461,0.041028613,0.177409003
114417.0,2.8,10741.0,2875,26.77,Mureș,Sângeorgiu de Mureș,32.14,3452.0,8.38,0,1,0,0,1,0.335619502,0.352748886,0.4279979929999999,0.411735941,0.145801527,0.149570633,0.152651763,0.109770042,0.335027315,0.170363101,0.183924692,0.169683804,691.4753232999999,21.98931298,22.32660187,22.19904593,277.98461380000003,176.95231,2.521474396,1.84348,0,0,0.3383033,0.0414,66.90777913,0.437822,4.398146017,0,0,1,0,0,0.475,0.0,0.079,0.366,0.030033433,0.12261833
10916.0,0.0,2495.0,152,6.09,Arad,Grăniceri,9.02,225.0,5.19,0,0,1,0,0,0.04845815,0.143844221,0.6186046510000001,0.540983607,0.173444976,0.170144462,0.169879518,0.2185261,0.73234391,0.180528183,0.0968058969999999,0.0874692869999999,625.2804787,21.12679426,21.26243981,21.27951807,459.1606653,103.926705,1.842999451,1.25958,0,0,0.1441158,0.0546,52.03708717,0.529918,4.4140096810000005,0,0,0,1,0,0.398,0.0,0.063,-0.663,0.035098921,0.134780597
120076.0,0.0,1984.0,230,11.59,Mureș,Vărgata,14.31,284.0,6.49,1,0,0,0,1,0.096137339,0.137931034,0.654155496,0.676549865,0.184210526,0.179104478,0.181030087,0.181708056,0.585099939,0.250643335,0.0816459829999999,0.067929458,860.9506886,20.15789474,20.10602162,19.92146864,277.5139674,155.795168,2.464750531,1.63149,0,0,0.1399142,0.0817,55.93849628,0.4279729999999999,4.534747722,0,0,1,0,0,0.514,120.308,0.143,0.366,0.035616719,0.145413368
118691.0,2.29,6137.0,1051,17.13,Mureș,Pănet,21.93,1346.0,7.05,1,0,0,0,1,0.085331271,0.111516415,0.56142132,0.565261044,0.187925998,0.1929223739999999,0.193795918,0.17780316,0.53340948,0.2102857139999999,0.160625867,0.148148148,1482.67565,14.41333982,14.48385519,14.50040816,279.959025,162.40985790000002,2.483131421,1.64417,0,0,0.1041506,0.0751,63.25856324,0.431164,4.226833745,0,0,1,0,0,0.81,92.989,0.088,0.366,0.038128329,0.155667589
162595.0,0.67,1535.0,69,4.5,Vaslui,Bogdana,9.71,149.0,5.44,0,1,0,0,0,0.012208657,0.11978022,0.4636363639999999,0.511551155,0.189622037,0.18705036,0.186970684,0.332075472,0.721509434,0.3692403489999999,0.268619247,0.246861925,518.7770023,18.30172966,18.73512099,18.66188925,395.2702622,146.8254844,2.053308129,1.11029,0,0,0.1209767,0.0031,31.01153192,0.480386,4.229749199,0,0,0,1,0,0.64,0.0,0.0,-1.248,0.061884711,0.125085973
163967.0,0.0,2637.0,88,3.34,Vaslui,Gherghești,7.02,185.0,6.43,1,0,0,0,0,0.005211726,0.086330935,0.621710526,0.597972973,0.180970149,0.182706767,0.181783681,0.352941176,0.8235294120000001,0.599641577,0.273221344,0.249011858,790.3273371,17.68358209,17.81654135,17.98557875,379.1231818,144.90248730000002,2.049408302,1.11481,0,0,0.0859935,0.0189,46.419615500000006,0.4794739999999999,4.257030144,0,0,0,1,0,0.373,0.0,0.014,-1.248,0.060167885,0.121615796
25932.0,1.27,3814.0,113,2.96,Bacău,Ungureni,5.72,218.0,1.02,1,0,0,0,0,0.007662835,0.034334764,0.504843918,0.540632054,0.143150334,0.147058824,0.148439549,0.304964539,0.706737589,0.660209024,0.31144141,0.278603526,818.7355597999999,15.55259107,15.79593961,15.95200629,340.3317403,174.5165927,2.105107416,1.25912,0,0,0.0306513,0.0028,50.56291854,0.492505,4.352855257,0,0,0,1,0,0.256,0.0,0.0,1.254,0.033129916,0.115309633
30773.0,0.96,2997.0,451,15.05,Bihor,Rieni,18.52,555.0,3.64,0,0,1,0,1,0.472268908,0.676168757,0.409615385,0.7461538459999999,0.221014493,0.224966622,0.228742914,0.171320755,0.437735849,0.190180033,0.323001631,0.307911909,605.3838485,21.83629776,22.1465287,22.15171724,375.1797527,123.2204203,1.913445784,1.59354,0,0,0.6733894,0.0895,62.55421688,0.508495,4.566429358,0,0,1,0,0,0.0,0.0,0.131,0.014,0.042182487,0.186560427
117275.0,2.23,1773.0,174,9.81,Mureș,Grebenișu de Câmpie,14.55,258.0,10.11,1,0,0,0,0,0.068226121,0.184084372,0.664,0.611979167,0.165232358,0.161437536,0.160180485,0.218039773,0.660511364,0.5899198170000001,0.214556482,0.186504928,469.5581897,12.26104418,12.19110097,12.0535815,281.86882030000004,144.3924136,2.431502388,1.52019,0,0,0.1666667,0.1081,32.78254657,0.4222,3.998200702,0,0,0,1,0,0.573,0.0,0.125,0.366,0.031514669,0.128665816
114453.0,2.34,6243.0,1622,25.98,Mureș,Sântana de Mureș,31.88,1990.0,6.4,0,1,0,0,1,0.320043103,0.371702638,0.343671417,0.33279483,0.164876921,0.167748215,0.169505141,0.159128631,0.362863071,0.4109825589999999,0.173080967,0.156887487,501.4497556,23.89971915,23.50097339,23.42882391,279.07739289999995,175.00136030000002,2.516484361,1.80966,0,0,0.3496767,0.0902,50.8463852,0.436956,4.321480135,0,0,1,0,0,0.494,0.0,0.068,0.366,0.033349246,0.136155895
9459.0,4.98,8201.0,1598,19.49,Arad,Chișineu-Criș,26.01,2133.0,3.3,1,0,0,1,0,0.909473684,0.8571150479999999,1.570428016,1.584639498,0.1962223289999999,0.200901011,0.202319902,0.126105563,0.4261055629999999,0.2303390839999999,0.169833382,0.154633148,1361.283983,21.72942733,22.06014854,22.17680098,454.4171228999999,116.2748086,1.842764938,1.36487,0,0,0.8422966999999999,0.0647,48.50943246,0.544393,4.448516376000001,1,0,0,0,0,0.601,0.0,0.058,-0.663,0.04180145,0.160518452
